date,time,Flow,Speed,Density,datetime_iso
12/2/2021,19:35,833.24,70.19,12.3,2021-12-02T19:35:00+01:00
12/2/2021,19:40,834.55,69.96,11.92,2021-12-02T19:40:00+01:00
12/2/2021,19:45,870.33,70.31,12.74,2021-12-02T19:45:00+01:00
12/2/2021,19:50,816,70.21,10.18,2021-12-02T19:50:00+01:00
12/2/2021,19:55,761.24,70.27,12.05,2021-12-02T19:55:00+01:00
12/2/2021,20:00,744,69.65,11.29,2021-12-02T20:00:00+01:00
12/2/2021,20:05,733.53,69.92,11.05,2021-12-02T20:05:00+01:00
12/2/2021,20:10,757.53,69.92,10.15,2021-12-02T20:10:00+01:00
12/2/2021,20:15,770.84,69.79,11.12,2021-12-02T20:15:00+01:00
12/2/2021,20:20,776.29,69.67,10.13,2021-12-02T20:20:00+01:00
12/2/2021,20:25,781.09,70.08,8.95,2021-12-02T20:25:00+01:00
12/2/2021,20:30,708.44,70.02,8,2021-12-02T20:30:00+01:00
12/2/2021,20:35,704.51,70.38,8.35,2021-12-02T20:35:00+01:00
12/2/2021,20:40,721.75,69.5,8.74,2021-12-02T20:40:00+01:00
12/2/2021,20:45,717.38,69.5,8.78,2021-12-02T20:45:00+01:00
12/2/2021,20:50,626.18,70.06,7.62,2021-12-02T20:50:00+01:00
12/2/2021,20:55,594.55,70.54,7.6,2021-12-02T20:55:00+01:00
12/3/2021,6:00,499.42,71.37,6.61,2021-12-03T06:00:00+01:00
12/3/2021,6:05,551.13,71.54,8.87,2021-12-03T06:05:00+01:00
12/3/2021,6:10,644.29,70.67,7.88,2021-12-03T06:10:00+01:00
12/3/2021,6:15,743.13,70.44,8.97,2021-12-03T06:15:00+01:00
12/3/2021,6:20,781.96,70.44,11.15,2021-12-03T06:20:00+01:00
12/3/2021,6:25,802.91,70.17,10.72,2021-12-03T06:25:00+01:00
12/3/2021,6:30,839.56,69.56,11.4,2021-12-03T06:30:00+01:00
12/3/2021,6:35,922.91,69.54,11.74,2021-12-03T06:35:00+01:00
12/3/2021,6:40,959.35,69.98,12.92,2021-12-03T06:40:00+01:00
12/3/2021,6:45,990.76,69.44,13.62,2021-12-03T06:45:00+01:00
12/3/2021,6:50,977.67,69.94,11.56,2021-12-03T06:50:00+01:00
12/3/2021,6:55,974.18,70.31,11.69,2021-12-03T06:55:00+01:00
12/3/2021,7:00,981.16,70.15,11.67,2021-12-03T07:00:00+01:00
12/3/2021,7:05,1062.33,68.98,14.53,2021-12-03T07:05:00+01:00
12/3/2021,7:10,1161.82,69.52,14.28,2021-12-03T07:10:00+01:00
12/3/2021,7:15,1207.42,69.52,14.89,2021-12-03T07:15:00+01:00
12/3/2021,7:20,1251.05,69.38,16.72,2021-12-03T07:20:00+01:00
12/3/2021,7:25,1268.29,68.33,16.13,2021-12-03T07:25:00+01:00
12/3/2021,7:30,1295.78,68.54,15.96,2021-12-03T07:30:00+01:00
12/3/2021,7:35,1405.53,68.02,17.85,2021-12-03T07:35:00+01:00
12/3/2021,7:40,1470.76,67.33,18.18,2021-12-03T07:40:00+01:00
12/3/2021,7:45,1465.75,68.02,18.04,2021-12-03T07:45:00+01:00
12/3/2021,7:50,1419.27,69.31,17.92,2021-12-03T07:50:00+01:00
12/3/2021,7:55,1352.07,69.23,18.12,2021-12-03T07:55:00+01:00
12/3/2021,8:00,1273.09,69.87,17.54,2021-12-03T08:00:00+01:00
12/3/2021,8:05,1253.45,70.08,16.44,2021-12-03T08:05:00+01:00
12/3/2021,8:10,1252.58,69.87,16.06,2021-12-03T08:10:00+01:00
12/3/2021,8:15,1305.16,69.71,17.58,2021-12-03T08:15:00+01:00
12/3/2021,8:20,1253.89,70.27,15.57,2021-12-03T08:20:00+01:00
12/3/2021,8:25,1249.31,70.23,15.33,2021-12-03T08:25:00+01:00
12/3/2021,8:30,1182.11,69.21,14.6,2021-12-03T08:30:00+01:00
12/3/2021,8:35,1254.55,68.65,15.74,2021-12-03T08:35:00+01:00
12/3/2021,8:40,1294.47,68.94,16.7,2021-12-03T08:40:00+01:00
12/3/2021,8:45,1262.84,69.48,15.83,2021-12-03T08:45:00+01:00
12/3/2021,8:50,1228.58,69.1,15.56,2021-12-03T08:50:00+01:00
12/3/2021,8:55,1097.67,69.46,13.47,2021-12-03T08:55:00+01:00
12/3/2021,9:00,1038.11,70.44,12.97,2021-12-03T09:00:00+01:00
12/3/2021,9:05,1023.05,69.52,12.5,2021-12-03T09:05:00+01:00
12/3/2021,9:10,1037.45,69.29,13.66,2021-12-03T09:10:00+01:00
12/3/2021,9:15,1063.85,68.46,13.53,2021-12-03T09:15:00+01:00
12/3/2021,9:20,1077.16,68.88,13.7,2021-12-03T09:20:00+01:00
12/3/2021,9:25,1112.07,68.94,14.1,2021-12-03T09:25:00+01:00
12/3/2021,9:30,1140.44,68.88,15.78,2021-12-03T09:30:00+01:00
12/3/2021,9:35,1160.07,68.5,14.96,2021-12-03T09:35:00+01:00
12/3/2021,9:40,1187.78,68.35,15.08,2021-12-03T09:40:00+01:00
12/3/2021,9:45,1181.89,68.98,16.68,2021-12-03T09:45:00+01:00
12/3/2021,9:50,1112.73,69.06,15.59,2021-12-03T09:50:00+01:00
12/3/2021,9:55,984.44,69.23,12.82,2021-12-03T09:55:00+01:00
12/3/2021,10:00,960.65,69.42,13.84,2021-12-03T10:00:00+01:00
12/3/2021,10:05,1014.76,69.88,14.54,2021-12-03T10:05:00+01:00
12/3/2021,10:10,1043.56,68.79,15.62,2021-12-03T10:10:00+01:00
12/3/2021,10:15,1085.02,68.12,15.96,2021-12-03T10:15:00+01:00
12/3/2021,10:20,1059.71,67.85,15.82,2021-12-03T10:20:00+01:00
12/3/2021,10:25,1070.18,67.54,17.38,2021-12-03T10:25:00+01:00
12/3/2021,10:30,1113.82,68.13,16.07,2021-12-03T10:30:00+01:00
12/3/2021,10:35,1106.18,68.29,15.54,2021-12-03T10:35:00+01:00
12/3/2021,10:40,1134.76,68.04,17.26,2021-12-03T10:40:00+01:00
12/3/2021,10:45,1122.98,68.65,15.88,2021-12-03T10:45:00+01:00
12/3/2021,10:50,1139.56,68.71,14.83,2021-12-03T10:50:00+01:00
12/3/2021,10:55,1163.78,70.37,15,2021-12-03T10:55:00+01:00
12/3/2021,11:00,1138.04,68.96,16.76,2021-12-03T11:00:00+01:00
12/3/2021,11:05,1134.33,68.81,15.87,2021-12-03T11:05:00+01:00
12/3/2021,11:10,1182.11,68.13,17.67,2021-12-03T11:10:00+01:00
12/3/2021,11:15,1188.22,68.15,16.7,2021-12-03T11:15:00+01:00
12/3/2021,11:20,1138.91,68.54,15.22,2021-12-03T11:20:00+01:00
12/3/2021,11:25,1213.31,68.81,18.45,2021-12-03T11:25:00+01:00
12/3/2021,11:30,1218.55,68.35,16.22,2021-12-03T11:30:00+01:00
12/3/2021,11:35,1272.22,67.65,19.21,2021-12-03T11:35:00+01:00
12/3/2021,11:40,1269.38,67.63,18.2,2021-12-03T11:40:00+01:00
12/3/2021,11:45,1204.8,67.31,15.44,2021-12-03T11:45:00+01:00
12/3/2021,11:50,1180.58,67.81,14.46,2021-12-03T11:50:00+01:00
12/3/2021,11:55,1203.49,68.17,14.65,2021-12-03T11:55:00+01:00
12/3/2021,12:00,1210.47,67.79,14.96,2021-12-03T12:00:00+01:00
12/3/2021,12:05,1244.51,67.75,16.2,2021-12-03T12:05:00+01:00
12/3/2021,12:10,1211.13,67.77,15.86,2021-12-03T12:10:00+01:00
12/3/2021,12:15,1245.6,67.77,15.69,2021-12-03T12:15:00+01:00
12/3/2021,12:20,1278.33,66.96,15.91,2021-12-03T12:20:00+01:00
12/3/2021,12:25,1272.65,66.04,18.08,2021-12-03T12:25:00+01:00
12/3/2021,12:30,1287.93,66.75,16.5,2021-12-03T12:30:00+01:00
12/3/2021,12:35,1279.2,66.85,15.87,2021-12-03T12:35:00+01:00
12/3/2021,12:40,1255.64,66.65,15.83,2021-12-03T12:40:00+01:00
12/3/2021,12:45,1297.09,66.27,16.58,2021-12-03T12:45:00+01:00
12/3/2021,12:50,1301.67,66.46,17.76,2021-12-03T12:50:00+01:00
12/3/2021,12:55,1246.91,65.96,16.8,2021-12-03T12:55:00+01:00
12/3/2021,13:00,1241.89,66.35,16.28,2021-12-03T13:00:00+01:00
12/3/2021,13:05,1251.71,66.63,17.76,2021-12-03T13:05:00+01:00
12/3/2021,13:10,1240.15,66.56,17.23,2021-12-03T13:10:00+01:00
12/3/2021,13:15,1302.55,66.56,17.94,2021-12-03T13:15:00+01:00
12/3/2021,13:20,1284.65,66.88,17.31,2021-12-03T13:20:00+01:00
12/3/2021,13:25,1286.4,66.56,16.91,2021-12-03T13:25:00+01:00
12/3/2021,13:30,1395.05,65.48,19.18,2021-12-03T13:30:00+01:00
12/3/2021,13:35,1373.24,64.35,20.54,2021-12-03T13:35:00+01:00
12/3/2021,13:40,1352.51,64.15,20.34,2021-12-03T13:40:00+01:00
12/3/2021,13:45,1322.84,64.79,20.02,2021-12-03T13:45:00+01:00
12/3/2021,13:50,1332.65,64.63,20.38,2021-12-03T13:50:00+01:00
12/3/2021,13:55,1305.82,64.04,21.22,2021-12-03T13:55:00+01:00
12/3/2021,14:00,1302.98,64.13,19.72,2021-12-03T14:00:00+01:00
12/3/2021,14:05,1349.67,63.77,18.85,2021-12-03T14:05:00+01:00
12/3/2021,14:10,1406.18,63.62,20.71,2021-12-03T14:10:00+01:00
12/3/2021,14:15,1388.95,62.69,20.57,2021-12-03T14:15:00+01:00
12/3/2021,14:20,1355.56,61.1,20.08,2021-12-03T14:20:00+01:00
12/3/2021,14:25,1339.2,56.94,24.17,2021-12-03T14:25:00+01:00
12/3/2021,14:30,1345.09,55.17,27.46,2021-12-03T14:30:00+01:00
12/3/2021,14:35,1344.22,54.17,27.04,2021-12-03T14:35:00+01:00
12/3/2021,14:40,1410.33,53.98,28.18,2021-12-03T14:40:00+01:00
12/3/2021,14:45,1352.51,50.98,28.3,2021-12-03T14:45:00+01:00
12/3/2021,14:50,1369.96,49.77,30.8,2021-12-03T14:50:00+01:00
12/3/2021,14:55,1406.4,51.13,28.98,2021-12-03T14:55:00+01:00
12/3/2021,15:00,1435.2,53.08,26.92,2021-12-03T15:00:00+01:00
12/3/2021,15:05,1430.18,54.48,26.67,2021-12-03T15:05:00+01:00
12/3/2021,15:10,1395.93,56.23,24.33,2021-12-03T15:10:00+01:00
12/3/2021,15:15,1451.56,54.44,26.45,2021-12-03T15:15:00+01:00
12/3/2021,15:20,1508.51,53.77,27.52,2021-12-03T15:20:00+01:00
12/3/2021,15:25,1446.98,52.27,26.81,2021-12-03T15:25:00+01:00
12/3/2021,15:30,1397.24,50.08,28.46,2021-12-03T15:30:00+01:00
12/3/2021,15:35,1423.85,48.13,30.87,2021-12-03T15:35:00+01:00
12/3/2021,15:40,1434.11,45.81,31.52,2021-12-03T15:40:00+01:00
12/3/2021,15:45,1448.51,46.35,31.35,2021-12-03T15:45:00+01:00
12/3/2021,15:50,1449.6,45.1,32.74,2021-12-03T15:50:00+01:00
12/3/2021,15:55,1475.78,47.56,31.98,2021-12-03T15:55:00+01:00
12/3/2021,16:00,1447.64,47.54,31,2021-12-03T16:00:00+01:00
12/3/2021,16:05,1446.55,46.15,33.31,2021-12-03T16:05:00+01:00
12/3/2021,16:10,1449.16,45.42,32.2,2021-12-03T16:10:00+01:00
12/3/2021,16:15,1493.45,46.73,32.85,2021-12-03T16:15:00+01:00
12/3/2021,16:20,1474.25,46.04,32.12,2021-12-03T16:20:00+01:00
12/3/2021,16:25,1416.22,45.17,32.06,2021-12-03T16:25:00+01:00
12/3/2021,16:30,1454.4,46.56,30.1,2021-12-03T16:30:00+01:00
12/3/2021,16:35,1434.76,46.46,31.36,2021-12-03T16:35:00+01:00
12/3/2021,16:40,1439.13,48.35,28.7,2021-12-03T16:40:00+01:00
12/3/2021,16:45,1420.15,46.98,30.15,2021-12-03T16:45:00+01:00
12/3/2021,16:50,1470.98,47.65,28.89,2021-12-03T16:50:00+01:00
12/3/2021,16:55,1444.15,49.85,27.3,2021-12-03T16:55:00+01:00
12/3/2021,17:00,1459.85,53.06,25.04,2021-12-03T17:00:00+01:00
12/3/2021,17:05,1424.51,53.17,24.72,2021-12-03T17:05:00+01:00
12/3/2021,17:10,1451.78,53.17,25.82,2021-12-03T17:10:00+01:00
12/3/2021,17:15,1471.64,49.5,27,2021-12-03T17:15:00+01:00
12/3/2021,17:20,1447.42,48.37,28.43,2021-12-03T17:20:00+01:00
12/3/2021,17:25,1427.78,46.92,29.5,2021-12-03T17:25:00+01:00
12/3/2021,17:30,1416.65,47.87,28.5,2021-12-03T17:30:00+01:00
12/3/2021,17:35,1383.27,48.92,26.76,2021-12-03T17:35:00+01:00
12/3/2021,17:40,1443.49,50.83,26.37,2021-12-03T17:40:00+01:00
12/3/2021,17:45,1417.53,52.63,24.56,2021-12-03T17:45:00+01:00
12/3/2021,17:50,1381.31,53.79,24,2021-12-03T17:50:00+01:00
12/3/2021,17:55,1368.22,55.77,22.12,2021-12-03T17:55:00+01:00
12/3/2021,18:00,1325.02,57.81,20.15,2021-12-03T18:00:00+01:00
12/3/2021,18:05,1296,59.58,19.22,2021-12-03T18:05:00+01:00
12/3/2021,18:10,1317.16,60.77,19.22,2021-12-03T18:10:00+01:00
12/3/2021,18:15,1355.56,61.52,17.87,2021-12-03T18:15:00+01:00
12/3/2021,18:20,1287.93,62.04,17.91,2021-12-03T18:20:00+01:00
12/3/2021,18:25,1204.8,62.1,17.63,2021-12-03T18:25:00+01:00
12/3/2021,18:30,1220.51,62.17,15.96,2021-12-03T18:30:00+01:00
12/3/2021,18:35,1215.93,61.42,16.55,2021-12-03T18:35:00+01:00
12/3/2021,18:40,1219.64,63.67,18.45,2021-12-03T18:40:00+01:00
12/3/2021,18:45,1191.27,63.73,16.63,2021-12-03T18:45:00+01:00
12/3/2021,18:50,1109.89,65.81,14.71,2021-12-03T18:50:00+01:00
12/3/2021,18:55,1053.16,66.94,12.5,2021-12-03T18:55:00+01:00
12/3/2021,19:00,1017.6,68.31,12.54,2021-12-03T19:00:00+01:00
12/3/2021,19:05,1001.24,68.92,14.02,2021-12-03T19:05:00+01:00
12/3/2021,19:10,1021.31,68.48,12.8,2021-12-03T19:10:00+01:00
12/3/2021,19:15,1008.22,68.29,12.08,2021-12-03T19:15:00+01:00
12/3/2021,19:20,953.02,69.02,11.96,2021-12-03T19:20:00+01:00
12/3/2021,19:25,907.64,69.4,11.02,2021-12-03T19:25:00+01:00
12/3/2021,19:30,891.05,69.52,10.08,2021-12-03T19:30:00+01:00
12/3/2021,19:35,866.18,69.58,9.72,2021-12-03T19:35:00+01:00
12/3/2021,19:40,918.55,69.27,11.39,2021-12-03T19:40:00+01:00
12/3/2021,19:45,872.95,69.38,11.04,2021-12-03T19:45:00+01:00
12/3/2021,19:50,811.42,69.52,10.47,2021-12-03T19:50:00+01:00
12/3/2021,19:55,793.31,69.63,10.11,2021-12-03T19:55:00+01:00
12/3/2021,20:00,772.8,69.48,8.76,2021-12-03T20:00:00+01:00
12/3/2021,20:05,765.16,70.12,9.47,2021-12-03T20:05:00+01:00
12/3/2021,20:10,782.4,70.62,9.94,2021-12-03T20:10:00+01:00
12/3/2021,20:15,785.45,69.83,10.16,2021-12-03T20:15:00+01:00
12/3/2021,20:20,749.02,69.88,8.38,2021-12-03T20:20:00+01:00
12/3/2021,20:25,736.36,70.96,8.46,2021-12-03T20:25:00+01:00
12/3/2021,20:30,730.47,69.58,8.75,2021-12-03T20:30:00+01:00
12/3/2021,20:35,721.75,70.12,8.42,2021-12-03T20:35:00+01:00
12/3/2021,20:40,711.93,71.04,8.78,2021-12-03T20:40:00+01:00
12/3/2021,20:45,732.65,70.25,9.46,2021-12-03T20:45:00+01:00
12/3/2021,20:50,725.45,70.13,10.26,2021-12-03T20:50:00+01:00
12/3/2021,20:55,716.51,69.54,8.7,2021-12-03T20:55:00+01:00
12/4/2021,6:00,267.05,70.71,3.94,2021-12-04T06:00:00+01:00
12/4/2021,6:05,285.16,71.19,4.77,2021-12-04T06:05:00+01:00
12/4/2021,6:10,327.93,71.44,4.89,2021-12-04T06:10:00+01:00
12/4/2021,6:15,356.73,71.27,5.88,2021-12-04T06:15:00+01:00
12/4/2021,6:20,366.98,70.44,6.74,2021-12-04T06:20:00+01:00
12/4/2021,6:25,369.38,70.54,6.01,2021-12-04T06:25:00+01:00
12/4/2021,6:30,398.62,71.13,6.01,2021-12-04T06:30:00+01:00
12/4/2021,6:35,455.35,71.5,6.4,2021-12-04T06:35:00+01:00
12/4/2021,6:40,475.85,70.96,6.98,2021-12-04T06:40:00+01:00
12/4/2021,6:45,426.76,71.46,5.3,2021-12-04T06:45:00+01:00
12/4/2021,6:50,446.4,71.42,6.92,2021-12-04T06:50:00+01:00
12/4/2021,6:55,426.33,72.38,6.98,2021-12-04T06:55:00+01:00
12/4/2021,7:00,396,71.87,6.52,2021-12-04T07:00:00+01:00
12/4/2021,7:05,414.76,72.02,6.18,2021-12-04T07:05:00+01:00
12/4/2021,7:10,496.58,71.92,7.16,2021-12-04T07:10:00+01:00
12/4/2021,7:15,514.04,71.54,5.83,2021-12-04T07:15:00+01:00
12/4/2021,7:20,552,71.87,7.35,2021-12-04T07:20:00+01:00
12/4/2021,7:25,609.6,71.58,8.97,2021-12-04T07:25:00+01:00
12/4/2021,7:30,608.95,71.35,9.5,2021-12-04T07:30:00+01:00
12/4/2021,7:35,631.42,72.02,9.74,2021-12-04T07:35:00+01:00
12/4/2021,7:40,643.2,71.83,7.23,2021-12-04T07:40:00+01:00
12/4/2021,7:45,696.44,71.69,7.72,2021-12-04T07:45:00+01:00
12/4/2021,7:50,653.45,71.9,7.4,2021-12-04T07:50:00+01:00
12/4/2021,7:55,593.02,72.37,6.71,2021-12-04T07:55:00+01:00
12/4/2021,8:00,623.35,72.54,6.98,2021-12-04T08:00:00+01:00
12/4/2021,8:05,635.78,72.6,7.16,2021-12-04T08:05:00+01:00
12/4/2021,8:10,629.24,72.42,7.11,2021-12-04T08:10:00+01:00
12/4/2021,8:15,641.89,71.79,7.21,2021-12-04T08:15:00+01:00
12/4/2021,8:20,632.73,72.27,7.15,2021-12-04T08:20:00+01:00
12/4/2021,8:25,703.42,72.42,10.23,2021-12-04T08:25:00+01:00
12/4/2021,8:30,725.89,72.88,8.81,2021-12-04T08:30:00+01:00
12/4/2021,8:35,776.29,71.85,10.82,2021-12-04T08:35:00+01:00
12/4/2021,8:40,836.95,71.88,10.25,2021-12-04T08:40:00+01:00
12/4/2021,8:45,834.98,72.37,10.76,2021-12-04T08:45:00+01:00
12/4/2021,8:50,855.93,72.56,11.28,2021-12-04T08:50:00+01:00
12/4/2021,8:55,782.18,72.31,10,2021-12-04T08:55:00+01:00
12/4/2021,9:00,732.87,72.65,8.99,2021-12-04T09:00:00+01:00
12/4/2021,9:05,715.2,72.52,7.92,2021-12-04T09:05:00+01:00
12/4/2021,9:10,773.02,72.15,8.61,2021-12-04T09:10:00+01:00
12/4/2021,9:15,840,72.08,9.3,2021-12-04T09:15:00+01:00
12/4/2021,9:20,907.64,71.13,10.31,2021-12-04T09:20:00+01:00
12/4/2021,9:25,924,71.35,11.44,2021-12-04T09:25:00+01:00
12/4/2021,9:30,911.78,71.38,10.79,2021-12-04T09:30:00+01:00
12/4/2021,9:35,957.6,71.52,12.02,2021-12-04T09:35:00+01:00
12/4/2021,9:40,981.6,70.83,12.03,2021-12-04T09:40:00+01:00
12/4/2021,9:45,1015.64,71.75,12.48,2021-12-04T09:45:00+01:00
12/4/2021,9:50,1071.05,70.92,12.52,2021-12-04T09:50:00+01:00
12/4/2021,9:55,967.42,71.38,12.04,2021-12-04T09:55:00+01:00
12/4/2021,10:00,935.13,71.62,12.12,2021-12-04T10:00:00+01:00
12/4/2021,10:05,975.49,70.92,13.2,2021-12-04T10:05:00+01:00
12/4/2021,10:10,994.25,70.73,12.13,2021-12-04T10:10:00+01:00
12/4/2021,10:15,1049.89,70.65,12.32,2021-12-04T10:15:00+01:00
12/4/2021,10:20,1077.6,70.67,13.06,2021-12-04T10:20:00+01:00
12/4/2021,10:25,1054.69,70.48,13.02,2021-12-04T10:25:00+01:00
12/4/2021,10:30,1059.27,70.23,13.39,2021-12-04T10:30:00+01:00
12/4/2021,10:35,1115.78,70.71,14.64,2021-12-04T10:35:00+01:00
12/4/2021,10:40,1085.89,69.94,14.34,2021-12-04T10:40:00+01:00
12/4/2021,10:45,1123.64,70.71,15.46,2021-12-04T10:45:00+01:00
12/4/2021,10:50,1101.16,69.63,14.34,2021-12-04T10:50:00+01:00
12/4/2021,10:55,1101.16,69.77,14.88,2021-12-04T10:55:00+01:00
12/4/2021,11:00,1043.35,70.23,16.06,2021-12-04T11:00:00+01:00
12/4/2021,11:05,1054.25,70.29,14.79,2021-12-04T11:05:00+01:00
12/4/2021,11:10,1087.64,69.9,15.41,2021-12-04T11:10:00+01:00
12/4/2021,11:15,1137.82,69.35,13.64,2021-12-04T11:15:00+01:00
12/4/2021,11:20,1129.75,69.94,15.08,2021-12-04T11:20:00+01:00
12/4/2021,11:25,1112.95,69.83,13.12,2021-12-04T11:25:00+01:00
12/4/2021,11:30,1157.45,69.44,14.64,2021-12-04T11:30:00+01:00
12/4/2021,11:35,1186.91,69.83,15.21,2021-12-04T11:35:00+01:00
12/4/2021,11:40,1192.8,69.85,16.28,2021-12-04T11:40:00+01:00
12/4/2021,11:45,1203.93,70.08,14.73,2021-12-04T11:45:00+01:00
12/4/2021,11:50,1220.73,69.6,16.25,2021-12-04T11:50:00+01:00
12/4/2021,11:55,1173.6,69.81,15.1,2021-12-04T11:55:00+01:00
12/4/2021,12:00,1091.56,70.17,15.17,2021-12-04T12:00:00+01:00
12/4/2021,12:05,1141.96,69.42,14.51,2021-12-04T12:05:00+01:00
12/4/2021,12:10,1165.31,68.81,13.48,2021-12-04T12:10:00+01:00
12/4/2021,12:15,1179.71,68.79,14.88,2021-12-04T12:15:00+01:00
12/4/2021,12:20,1178.4,69.4,13.9,2021-12-04T12:20:00+01:00
12/4/2021,12:25,1184.73,69.58,13.78,2021-12-04T12:25:00+01:00
12/4/2021,12:30,1254.11,69.46,14.84,2021-12-04T12:30:00+01:00
12/4/2021,12:35,1212.65,69.38,15.52,2021-12-04T12:35:00+01:00
12/4/2021,12:40,1258.04,68.85,15.74,2021-12-04T12:40:00+01:00
12/4/2021,12:45,1233.38,69.21,15.88,2021-12-04T12:45:00+01:00
12/4/2021,12:50,1228.15,68.9,14.98,2021-12-04T12:50:00+01:00
12/4/2021,12:55,1186.91,69.02,15.69,2021-12-04T12:55:00+01:00
12/4/2021,13:00,1188.22,69.58,17.91,2021-12-04T13:00:00+01:00
12/4/2021,13:05,1178.84,69.29,16.23,2021-12-04T13:05:00+01:00
12/4/2021,13:10,1208.51,68.79,15.38,2021-12-04T13:10:00+01:00
12/4/2021,13:15,1252.8,68.6,16.06,2021-12-04T13:15:00+01:00
12/4/2021,13:20,1277.45,68.6,17.71,2021-12-04T13:20:00+01:00
12/4/2021,13:25,1278.98,67.75,16.04,2021-12-04T13:25:00+01:00
12/4/2021,13:30,1188.44,68.79,14.6,2021-12-04T13:30:00+01:00
12/4/2021,13:35,1275.49,69.06,16.64,2021-12-04T13:35:00+01:00
12/4/2021,13:40,1239.27,69.23,15.79,2021-12-04T13:40:00+01:00
12/4/2021,13:45,1260.22,69.44,17.83,2021-12-04T13:45:00+01:00
12/4/2021,13:50,1224,70.17,16.79,2021-12-04T13:50:00+01:00
12/4/2021,13:55,1185.38,70.19,14.72,2021-12-04T13:55:00+01:00
12/4/2021,14:00,1169.89,69.92,15.14,2021-12-04T14:00:00+01:00
12/4/2021,14:05,1261.75,69.15,18.18,2021-12-04T14:05:00+01:00
12/4/2021,14:10,1269.38,68.6,17.97,2021-12-04T14:10:00+01:00
12/4/2021,14:15,1252.58,69.19,17.66,2021-12-04T14:15:00+01:00
12/4/2021,14:20,1263.71,68.98,16.12,2021-12-04T14:20:00+01:00
12/4/2021,14:25,1247.78,69.73,16.9,2021-12-04T14:25:00+01:00
12/4/2021,14:30,1218.33,69.27,16.21,2021-12-04T14:30:00+01:00
12/4/2021,14:35,1227.71,69.17,17.66,2021-12-04T14:35:00+01:00
12/4/2021,14:40,1274.4,68.54,18.18,2021-12-04T14:40:00+01:00
12/4/2021,14:45,1229.02,68.71,16.24,2021-12-04T14:45:00+01:00
12/4/2021,14:50,1229.24,69.4,14.52,2021-12-04T14:50:00+01:00
12/4/2021,14:55,1187.35,69.5,14.94,2021-12-04T14:55:00+01:00
12/4/2021,15:00,1186.25,69.35,16.43,2021-12-04T15:00:00+01:00
12/4/2021,15:05,1227.27,69.15,17.37,2021-12-04T15:05:00+01:00
12/4/2021,15:10,1294.91,68.71,16.54,2021-12-04T15:10:00+01:00
12/4/2021,15:15,1305.38,67.77,17.35,2021-12-04T15:15:00+01:00
12/4/2021,15:20,1307.78,66.1,19.85,2021-12-04T15:20:00+01:00
12/4/2021,15:25,1310.4,67.6,19.04,2021-12-04T15:25:00+01:00
12/4/2021,15:30,1251.71,68.02,17.92,2021-12-04T15:30:00+01:00
12/4/2021,15:35,1274.84,68.58,16.92,2021-12-04T15:35:00+01:00
12/4/2021,15:40,1251.93,68.69,18.27,2021-12-04T15:40:00+01:00
12/4/2021,15:45,1224.22,69.19,16.98,2021-12-04T15:45:00+01:00
12/4/2021,15:50,1231.2,69.31,16.04,2021-12-04T15:50:00+01:00
12/4/2021,15:55,1201.09,69.46,16.83,2021-12-04T15:55:00+01:00
12/4/2021,16:00,1176.22,70.15,15.38,2021-12-04T16:00:00+01:00
12/4/2021,16:05,1197.38,70.5,16.32,2021-12-04T16:05:00+01:00
12/4/2021,16:10,1217.89,69.04,15.24,2021-12-04T16:10:00+01:00
12/4/2021,16:15,1200.65,68.1,16.4,2021-12-04T16:15:00+01:00
12/4/2021,16:20,1211.78,67.6,14.76,2021-12-04T16:20:00+01:00
12/4/2021,16:25,1240.36,68.37,15.87,2021-12-04T16:25:00+01:00
12/4/2021,16:30,1232.51,68.46,15.9,2021-12-04T16:30:00+01:00
12/4/2021,16:35,1222.04,68.13,14.79,2021-12-04T16:35:00+01:00
12/4/2021,16:40,1218.76,68.54,14.43,2021-12-04T16:40:00+01:00
12/4/2021,16:45,1222.25,69.15,14.33,2021-12-04T16:45:00+01:00
12/4/2021,16:50,1177.75,69.5,14.07,2021-12-04T16:50:00+01:00
12/4/2021,16:55,1135.42,68.9,14.31,2021-12-04T16:55:00+01:00
12/4/2021,17:00,1116.44,69.06,14.69,2021-12-04T17:00:00+01:00
12/4/2021,17:05,1151.56,69.31,14.63,2021-12-04T17:05:00+01:00
12/4/2021,17:10,1250.18,68.69,17.48,2021-12-04T17:10:00+01:00
12/4/2021,17:15,1219.2,67.6,17.87,2021-12-04T17:15:00+01:00
12/4/2021,17:20,1248.65,67.6,17.15,2021-12-04T17:20:00+01:00
12/4/2021,17:25,1207.85,67,18.04,2021-12-04T17:25:00+01:00
12/4/2021,17:30,1234.04,66.94,18.25,2021-12-04T17:30:00+01:00
12/4/2021,17:35,1264.8,66.67,15.4,2021-12-04T17:35:00+01:00
12/4/2021,17:40,1263.71,67.06,16.22,2021-12-04T17:40:00+01:00
12/4/2021,17:45,1179.27,67.21,16.28,2021-12-04T17:45:00+01:00
12/4/2021,17:50,1196.95,66.73,16.42,2021-12-04T17:50:00+01:00
12/4/2021,17:55,1204.58,66.12,15.74,2021-12-04T17:55:00+01:00
12/4/2021,18:00,1205.24,66.9,15.65,2021-12-04T18:00:00+01:00
12/4/2021,18:05,1184.29,67.5,16.17,2021-12-04T18:05:00+01:00
12/4/2021,18:10,1224.65,67,16.78,2021-12-04T18:10:00+01:00
